gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Vta1	1.4269632129403516	0.3883906755635592	1.0273797183145912	0.3780400456033055	0.705400845497802	0.7787125218290146	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmed8	18.768459993639997	0.12329005271855352	0.3261559851866468	0.37800947496946674	0.7054235553116083	0.7787125218290146	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
C2cd3	91.71296083852343	0.06022471086467177	0.15955545990162825	0.37745314953059267	0.7058368751039394	0.7790925656532185	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Irf2	601.7594417182139	0.03578679087211019	0.09486650380082581	0.37723315857876766	0.7060003404692783	0.7791967763943013	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Sos1	68.03327316907628	0.05674532264208542	0.15056370732314006	0.37688579572697767	0.7062584777745622	0.7794054438345388	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Edf1	574.5943497938912	-0.055114632291049286	0.1463920684508447	-0.37648646456249496	0.7065552762813214	0.779625610445454	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mfng	280.20283878120625	0.06706605747819788	0.17816273431204133	0.3764314559785309	0.7065961643057123	0.779625610445454	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Psmc3ip	2.187685010099305	-0.2791688913531435	0.7420865350371864	-0.3761945247250096	0.7067722856020716	0.7797376019372955	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rtel1	3.8209970844908185	0.21116148606980775	0.5614369478726063	0.3761089947320703	0.7068358676193367	0.7797376019372955	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Insyn1	1.540378540200702	-0.6137882987003401	1.6332960626723656	-0.37579732953991957	0.707067573257112	0.7799169595926932	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Or5v1	20.564420817684173	0.11608984258939996	0.3090391381062503	0.37564770372057954	0.7071788213281178	0.7799634268269457	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cox17	151.71070984459737	-0.06708012596678259	0.17869813383530958	-0.3753823530614173	0.7073761271795163	0.7801047907636495	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dnajc2	154.24567995889348	-0.04695377024568735	0.12524934600800836	-0.374882358608764	0.7077479596853988	0.7804179130061174	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Guca1b	5.479364752122961	-0.14178693155250727	0.37831710874629754	-0.3747832923083336	0.7078216409202004	0.7804179130061174	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
F8	2.6603245461940164	0.278833291386719	0.7442566953679027	0.37464666844399086	0.7079232603365478	0.7804179130061174	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gimap6	100.18946495053002	-0.09991236914487929	0.2666971243067847	-0.3746285956572556	0.707936703077864	0.7804179130061174	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Yeats2	35.33113049908977	-0.08887170521215411	0.23791240931424676	-0.3735480022598059	0.7087406258332034	0.7812278227900622	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trim33	88.19344492791825	-0.047012350294431515	0.12594706162864203	-0.3732707193522988	0.708946966738478	0.7813789385306686	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Lemd2	343.75271740570173	0.056695011968563115	0.15231166070369406	0.37223027906482586	0.7097214038030093	0.782156101231874	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Diras2	1.8172412420513278	-0.8181599030661767	2.200933962938784	-0.3717330537140395	0.7100916124671649	0.7824876713944814	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gpr35	38.25072860550459	0.07406134754940999	0.19937056632849773	0.3714758347397229	0.7102831514733925	0.7826223104409492	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eif2ak2	155.28515844752337	0.05463135641892541	0.14716691324139214	0.3712203729469798	0.7104734001036833	0.7827555015397346	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slx4	33.34606763775656	-0.07557332204264514	0.20363581641064668	-0.3711199894730009	0.710548163064582	0.7827614441101965	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Six1	2.5168328256799053	-0.4204699271455078	1.1410141125729705	-0.3685054571300211	0.7124963768036461	0.7847738964821768	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Me2	54.817002850597454	-0.09210528955269175	0.2499588926067409	-0.3684817475071813	0.7125140525930433	0.7847738964821768	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Inka2	2.2724118633036006	0.3686373465461312	1.0011986209455361	0.3681960190855922	0.7127270784734886	0.7849319103547574	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ndufv1	7.322685202996429	0.14859785308346155	0.40416512902733276	0.3676661899087593	0.7131221538744306	0.7852723808891993	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cables2	23.437437768708183	-0.10534441806567742	0.28659067867834714	-0.36757796363610945	0.7131879486506171	0.7852723808891993	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cars	360.26215750379436	0.02969333905609748	0.08079788098932335	0.36750145786646515	0.7132450045846689	0.7852723808891993	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Coq2	177.76025081837415	-0.053398993111486465	0.1455387559290659	-0.366905658706555	0.7136893903554054	0.78559868954525	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cul9	22.211446020596618	0.0891606167486768	0.2430327658500899	0.3668666504156638	0.713718488666444	0.78559868954525	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cox6a1	12.223094196557753	0.18033440203099987	0.49161004455953344	0.3668240794237099	0.7137502450565316	0.78559868954525	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ilkap	103.27790528891748	0.05318957051002969	0.1453063463989871	0.3660512553524673	0.7143268294822385	0.7861566316080737	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gcn1	233.19126264252995	-0.05210020602726395	0.14253118243193524	-0.365535492923761	0.7147117175240278	0.7863231010134564	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Isyna1	529.1718522112689	0.04811270990158478	0.13163710289049196	0.3654950530293076	0.7147418988903302	0.7863231010134564	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Prr11	1.3533989512948361	0.5976850511558716	1.6353332340875952	0.3654821162424056	0.7147515540518553	0.7863231010134564	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem268	44.58693753227752	-0.06606360712065812	0.1807609224119211	-0.3654750498014789	0.7147568279949505	0.7863231010134564	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zdbf2	1.3813183077873004	1.0663619411371568	2.9199977420508385	0.3651927279875927	0.7149675462218696	0.7864782405505534	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Catsperg1	8.690847885302086	0.11525242371025023	0.3157939625143897	0.3649608206331638	0.715140652560079	0.7865919800651068	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cox11	13.097007696514877	-0.08819341198903052	0.2419177094895163	-0.36455955281294716	0.7154402119604988	0.7868447711269267	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Kif16b	31.421996360859655	-0.05539314287154554	0.15210895380472328	-0.3641675357432212	0.7157329076976373	0.7870899649605437	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
B3galt5	44.61222843337842	-0.07247810095417466	0.1995169687168054	-0.3632678534578688	0.7164048046755764	0.7877520771739627	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Meig1	8.50293736123533	1.075765962295536	2.9697719999933523	0.36223856992992864	0.7171737592509007	0.7885207735932147	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Atp1a2	7.098332133716552	0.4467870860889568	1.2402318951665232	0.360244796017738	0.7186640779776237	0.7900823709956649	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tub	1.8388800759830792	-0.5084623389816882	1.4127966272711834	-0.3598977582242557	0.7189235935395344	0.7902865254484415	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fam228b	3.8437205840448563	-0.24752060172466275	0.6879218958890166	-0.35980916322598866	0.718989850252898	0.7902865254484415	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Strn3	255.94758770084823	-0.04359499258031348	0.1213796379781424	-0.35916232167510587	0.7194736615743484	0.7907412873482953	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fut8	17.068869956930936	0.09245900526196763	0.2579532319058764	0.35843321124080607	0.7200191414523653	0.7912637312182011	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dcaf13	184.86934452794173	-0.03315579452490618	0.09278043168458423	-0.35735762296970564	0.7208240970038529	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ikzf2	29.061701789659146	-0.12499215371843087	0.34978139824108817	-0.3573436276113218	0.7208345729799324	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc25a31	2.777888544986138	-0.2614652296210894	0.7318066895381936	-0.35728729097309425	0.720876743296295	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc5a6	17.1756627127104	0.09493459953972568	0.2658150451433653	0.3571453206816169	0.7209830177275731	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Naa25	146.8554240565267	0.06851430176262516	0.19187471437884165	0.3570783257420205	0.7210331698737267	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nudt6	59.95053771342556	-0.05286346904694044	0.1480505481015568	-0.3570636497115715	0.7210441564521386	0.7919274149704042	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ehd4	1638.0668981372805	-0.029220363272808494	0.08190109416413176	-0.35677622589815694	0.7212593355192245	0.7920866512894335	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rab3gap1	219.37288412362386	0.030654925963572492	0.08616834812591881	0.3557562217483396	0.7220231368927792	0.7928482947351225	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slc9a1	273.657292331858	0.026898734639741104	0.07572709538013567	0.35520621126050794	0.7224351118382472	0.7932234895380735	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nop16	9.974761075014532	-0.11818458907271816	0.3330324285066734	-0.35487411722234113	0.7226838995726254	0.7933503266730717	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Kcnn1	2.5243265002659485	-0.28695873011157275	0.8086435285493386	-0.3548643128652259	0.7226912449373011	0.7933503266730717	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Heatr5b	66.68026453829995	-0.07036060947056527	0.19842942057737484	-0.3545875871926417	0.7228985766647333	0.7934963291699622	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Myo15a	1.5688214595405607	0.5938929639146552	1.6756850734276951	0.35441800689900416	0.7230256417011542	0.7934963291699622	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmco3	36.737370255488244	0.048896968181095596	0.1379690877525432	0.3544052437948679	0.7230352052929414	0.7934963291699622	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Asf1a	6.043453790221311	0.19669687771423966	0.5561932324621879	0.35364845566978714	0.7236023556496592	0.7940415230137853	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppp1r3f	4.252516253320571	-0.28939875697655926	0.8195448328182762	-0.3531213246520826	0.7239974866376179	0.7943978645681524	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Iqce	146.14962292849063	-0.06598249521656342	0.18692674335500462	-0.35298584906736336	0.7240990493706101	0.7944320537771478	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gmds	8.301788959248887	-0.13197604847424615	0.3747739630759235	-0.3521483920362681	0.7247269781746929	0.7950271487817143	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Plbd2	308.8110740841092	0.0734221799869043	0.20854158530835887	0.35207452690233937	0.7247823714567082	0.7950271487817143	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp956	14.622939345027836	0.12764415480980584	0.363019816933164	0.3516175945659368	0.7251250682713846	0.7953257455651539	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp574	11.576134443508591	0.10831174399248975	0.30878904103516736	0.35076291447841357	0.7257662215519081	0.7959516030704374	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Phgdh	35.71892291312858	0.08583671321364622	0.24522570406856717	0.3500314681108859	0.7263150815691266	0.7964761302649198	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppp1r37	74.87508192755043	0.10184233677212617	0.29194174019696373	0.34884472738778777	0.7272058825567684	0.797375491086442	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppia	931.405796110439	-0.05958684735537252	0.1709082333995555	-0.34864819657967105	0.7273534397427033	0.7974597953805542	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Eif5b	240.74890881450574	-0.05263966969545478	0.15109794376681898	-0.34838111216583223	0.7275539854480724	0.7976021734961671	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc37a4	4.4073809725566715	-0.15855097097771137	0.45582727038962434	-0.3478312538040733	0.7279669164031328	0.7979096020949376	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Pop5	18.187714046204217	0.12254003602449698	0.3523094017738406	0.3478193752636769	0.7279758377851278	0.7979096020949376	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tuba4a	17.498267041122478	-0.13720855127727485	0.3946952889247405	-0.3476315910713529	0.7281168780661439	0.7979217930994978	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nek1	12.534727701917022	0.1664348234789255	0.47878893412089846	0.34761627017239966	0.7281283856385616	0.7979217930994978	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cep162	35.25824548197557	0.06539994599518538	0.18819793875058172	0.3475061758346874	0.7282110796229202	0.7979349215833202	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Anp32b	2.1438974056855593	0.23554308209540842	0.6783139478498058	0.3472478825506372	0.728405101116367	0.7980088426434664	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Csad	409.48687387066633	0.07245158448499785	0.20865704746245967	0.3472280728885177	0.7284199822073469	0.7980088426434664	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cacna2d1	2.2999470937831106	0.6071355739978695	1.750292719863242	0.3468765921881385	0.7286840328162991	0.7982206219104087	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp526	48.30070779954058	0.050440850257479075	0.145612222720773	0.3464053313313182	0.7290381190345538	0.7984870009751922	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppp2r1b	175.1362908927464	0.03385642500966669	0.0977479391102699	0.346364591599963	0.7290687319255056	0.7984870009751922	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Sytl3	1.5718962106385792	-0.8522839234938331	2.4638991908661003	-0.34590860155858955	0.7294114041368446	0.7987847713781205	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Chtf18	3.4062424961346425	-0.20932952635420166	0.6064365086985184	-0.345179624497619	0.7299593357720625	0.7993072435567155	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Pld6	2.6178976881389837	-0.34052469416870046	0.9872190491221258	-0.3449332693402832	0.7301445384706129	0.7994324638174264	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Shisa3	1.7359761953528512	0.4081658311124894	1.1848065163017616	0.34449998839180296	0.730470304760703	0.7997115473871905	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dhx8	135.9785495330514	-0.04091669713843804	0.11899262672253268	-0.34385909669720716	0.7309522542588685	0.8001615480264912	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Itih3	2.560755251124717	1.0227307870151203	2.975700606859441	0.3436941151463863	0.7310763373118372	0.800219748785214	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Epg5	80.84812275027159	-0.04113778945897707	0.11976386583969428	-0.34349082814377935	0.7312292396705093	0.8003094801592654	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp740	85.37152892193129	-0.07506409542179279	0.21866838665906904	-0.343278224020681	0.7313891613254555	0.800339320346612	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Uchl1	4.540460594833191	0.9331011941024414	2.7183035865672585	0.3432659982179492	0.7313983579771591	0.800339320346612	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Uchl5	58.1818051701489	-0.09341705095633	0.27304186583289647	-0.34213453190179227	0.7322496511386836	0.8011295817830109	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Agfg1	308.4124817027604	-0.06493343318028423	0.18979868443477732	-0.3421174038885293	0.732262540456396	0.8011295817830109	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fabp7	2.206167640891381	-0.7273880524656304	2.1374235777460435	-0.3403106712393787	0.7336225817541062	0.8025397200691551	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cdk2ap2	172.46336392228514	0.040416432310872816	0.1188133637952488	0.3401673938002673	0.7337304715428241	0.8025799380466486	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
BC055324	3.1741157398281286	-0.20115258391835908	0.5917247800868763	-0.3399428090350147	0.7338995973939365	0.8026252665794928	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fam114a1	108.99877098490123	-0.056722795653591784	0.16686931817412975	-0.33992345791454004	0.733914170557179	0.8026252665794928	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Kcnn4	98.92445157087482	-0.1205776881656649	0.35499497391296536	-0.33966026852883585	0.7341123857475151	0.802764236919756	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gle1	15.046353891074284	-0.1263164086508022	0.37208083312481194	-0.3394864701574946	0.7342432878129568	0.8027805423533357	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tmx4	1202.6307685973866	-0.046386008478643034	0.13664986137830823	-0.3394515589754293	0.7342695832708949	0.8027805423533357	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Srsf1	28.08530011203885	-0.0779579643333448	0.22986068978648366	-0.33915309488438206	0.734494402181668	0.8029485404202618	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Iffo1	1226.5532013687625	0.06060779468340697	0.17897203195890737	0.3386439435258954	0.7348779743825641	0.8032900380638238	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Baiap2l1	2.05760930362908	-0.48756388737106604	1.4411805775059339	-0.338308672057481	0.7351305892573443	0.8034883348682558	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Snap25	5.287270509207728	-0.8196934506984634	2.424833768936103	-0.3380410901560912	0.7353322230637215	0.8035618544038801	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cdkal1	269.991287427467	0.03736201218879074	0.11052855662273557	0.338030399838818	0.7353402790299952	0.8035618544038801	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Smc2	13.877457604293035	-0.13258107600532706	0.3927751850304573	-0.3375495221141484	0.7357026870256802	0.8038751281358808	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Adgrl3	1.4216363901077491	-0.5472299876872351	1.6216097601429758	-0.3374609607918161	0.7357694366702745	0.8038751281358808	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Plrg1	175.54450440713975	0.03633150648480707	0.10776552856092829	0.3371347681393872	0.7360153088690908	0.8040659062134593	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tlr12	45.551481412990775	0.0845887551073524	0.2517293943802544	0.336030503372901	0.7368478642054579	0.8048975120710926	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Il22ra2	3.3901852827840004	0.17330768525468854	0.5172876607492352	0.3350315470577263	0.7376012889399077	0.8056425268026249	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Klra2	83.99821346545684	-0.0682854468041409	0.20391988358982618	-0.3348640927114954	0.7377276096990486	0.8056556991568953	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp334	1.8665688883003317	0.47602868339931437	1.4218321588735787	0.3347994912257714	0.7377763443303358	0.8056556991568953	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Glul	451.2156406166041	-0.08892949392797443	0.2657324977284002	-0.33465795372483	0.7378831223069815	0.8056556991568953	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Shroom1	1.9817693472621292	-0.29103943448682024	0.8697168771102485	-0.3346369860658999	0.7378989410480781	0.8056556991568953	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ucn2	1.5922969102390632	0.5739655234634818	1.7187737192283858	0.3339389688371276	0.7384256131665883	0.8061180773908454	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mlph	108.56576615809739	0.07339109150141221	0.21980859256491356	0.33388636288064333	0.7384653107044638	0.8061180773908454	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
