"gene","lineage","rho","p_val","p_adj","abs_rho","detected_frac","n_cells"
"Cdh1","slingPseudotime_4",0.0833743069689819,2.39478312038952e-07,3.40204067102595e-07,0.0833743069689819,0.0540752351097179,3828
"Rabgef1","slingPseudotime_4",0.0832594181988619,2.48795810488624e-07,3.53106801854959e-07,0.0832594181988619,0.0553814002089864,3828
"Trib3","slingPseudotime_4",0.0830401469629156,2.67559661759995e-07,3.79379407193653e-07,0.0830401469629156,0.0216823406478579,3828
"Ninj1","slingPseudotime_4",0.0830077016786672,2.70449645260526e-07,3.83115755727211e-07,0.0830077016786672,0.095350052246604,3828
"Itm2c","slingPseudotime_4",0.082686491884748,3.00735323249213e-07,4.256155601945e-07,0.082686491884748,0.297283176593521,3828
"Ets2","slingPseudotime_4",0.0826836482777182,3.01017525273955e-07,4.256155601945e-07,0.0826836482777182,0.178944618599791,3828
"Dusp6","slingPseudotime_4",0.0824692984201319,3.23041694484705e-07,4.56326754521158e-07,0.0824692984201319,0.147335423197492,3828
"Dennd4a","slingPseudotime_4",0.0822183844320041,3.50800857304653e-07,4.95073885942623e-07,0.0822183844320041,0.299895506792059,3828
"Axin2","slingPseudotime_4",-0.0821717036790988,3.56213153504561e-07,5.02240496920596e-07,0.0821717036790988,0.136363636363636,3828
"Rell1","slingPseudotime_4",0.0818233970349375,3.99218356770984e-07,5.6234788212445e-07,0.0818233970349375,0.146029258098224,3828
"Tagap","slingPseudotime_4",-0.0815046899827148,4.42924681569498e-07,6.23329397377299e-07,0.0815046899827148,0.264629049111808,3828
"Bmp2k","slingPseudotime_4",0.0810517646700041,5.13054754454775e-07,7.21348265617893e-07,0.0810517646700041,0.158568443051202,3828
"Ms4a4b","slingPseudotime_4",-0.0806346069101994,5.87028030344414e-07,8.24582364119304e-07,0.0806346069101994,0.441483803552769,3828
"Tnf","slingPseudotime_4",0.0804216795980254,6.28645976311236e-07,8.82217462554424e-07,0.0804216795980254,0.0828108672936259,3828
"Zfp951","slingPseudotime_4",0.0801348023043365,6.89234798033852e-07,9.66343191646344e-07,0.0801348023043365,0.0261233019853709,3828
"Slc2a1","slingPseudotime_4",0.0800713678045572,7.03372202078383e-07,9.8524549834465e-07,0.0800713678045572,0.0775862068965517,3828
"Irf2bp2","slingPseudotime_4",0.0794684877942906,8.52436890642003e-07,1.19293542517219e-06,0.0794684877942906,0.406217345872518,3828
"Tmem176b","slingPseudotime_4",0.0787661338758604,1.0645406071585e-06,1.48837630935742e-06,0.0787661338758604,0.0370950888192267,3828
"Nln","slingPseudotime_4",0.078756074421921,1.06791942878518e-06,1.49171273370272e-06,0.078756074421921,0.0488505747126437,3828
"H2-DMa","slingPseudotime_4",0.0786109538186718,1.11782630631184e-06,1.55997487315385e-06,0.0786109538186718,0.0433646812957158,3828
"Adrb2","slingPseudotime_4",-0.0783927589045786,1.19710846620977e-06,1.66906681327763e-06,0.0783927589045786,0.1478578892372,3828
"Pnpla7","slingPseudotime_4",-0.078182133492922,1.27875231443862e-06,1.78124627303174e-06,0.078182133492922,0.0820271682340648,3828
"Selenon","slingPseudotime_4",0.077913900311199,1.39050057143937e-06,1.93511329525312e-06,0.077913900311199,0.0370950888192267,3828
"Map7d1","slingPseudotime_4",0.0778921654552591,1.39995561034509e-06,1.94646927136788e-06,0.0778921654552591,0.144200626959248,3828
"Wls","slingPseudotime_4",0.0774427433837517,1.60989301395745e-06,2.23629316079301e-06,0.0774427433837517,0.0522466039707419,3828
"Zfp36l1","slingPseudotime_4",0.0773654072520213,1.64894423722794e-06,2.28842399681772e-06,0.0773654072520213,0.218129571577847,3828
"Nrgn","slingPseudotime_4",0.0772186950569092,1.7255424878144e-06,2.39251878153601e-06,0.0772186950569092,0.0240334378265413,3828
"Fasl","slingPseudotime_4",0.0772052975870161,1.73270516094329e-06,2.400235812809e-06,0.0772052975870161,0.132706374085684,3828
"Arl4a","slingPseudotime_4",0.077196486360616,1.73743145659104e-06,2.40456673964672e-06,0.077196486360616,0.142371995820272,3828
"Fas","slingPseudotime_4",0.0766621146054839,2.04840795662172e-06,2.83234329236655e-06,0.0766621146054839,0.0922152560083595,3828
"Mt1","slingPseudotime_4",0.0765794874557865,2.10102819547488e-06,2.90243141341796e-06,0.0765794874557865,0.0428422152560084,3828
"Ctla2b","slingPseudotime_4",0.0764788934981387,2.16684333315952e-06,2.99060195568297e-06,0.0764788934981387,0.120167189132706,3828
"Slc45a4","slingPseudotime_4",0.0763194285066025,2.27524881489441e-06,3.13733850347366e-06,0.0763194285066025,0.0454545454545455,3828
"Apobec2","slingPseudotime_4",0.0761513880411987,2.39511037343839e-06,3.2995883513088e-06,0.0761513880411987,0.0310867293625914,3828
"Trib1","slingPseudotime_4",0.0760302430567544,2.48525650685896e-06,3.42064151081412e-06,0.0760302430567544,0.107889237199582,3828
"Dtx4","slingPseudotime_4",-0.0758428534030572,2.63113962583778e-06,3.61811789353539e-06,0.0758428534030572,0.069226750261233,3828
"Golm1","slingPseudotime_4",0.0758092328242146,2.65816806522112e-06,3.6519438775387e-06,0.0758092328242146,0.0788923719958203,3828
"Cd69","slingPseudotime_4",0.0756476318725353,2.79184337482603e-06,3.83209186517216e-06,0.0756476318725353,0.396812957157785,3828
"Hspa8","slingPseudotime_4",0.0756145831078709,2.81996423228465e-06,3.86715897912758e-06,0.0756145831078709,0.267241379310345,3828
"Vmp1","slingPseudotime_4",0.075224422860515,3.17317111519036e-06,4.34756261269928e-06,0.075224422860515,0.341692789968652,3828
"Cldnd2","slingPseudotime_4",0.0751815482420584,3.21447614271456e-06,4.40014357240436e-06,0.0751815482420584,0.0585161964472309,3828
"Pou2f2","slingPseudotime_4",0.0750672550078671,3.32711921765642e-06,4.55019125035269e-06,0.0750672550078671,0.04858934169279,3828
"Trafd1","slingPseudotime_4",0.0750313120953408,3.3633185544499e-06,4.59551617030745e-06,0.0750313120953408,0.249477533960293,3828
"Plek","slingPseudotime_4",0.0748222835072372,3.58143773883036e-06,4.8891016543706e-06,0.0748222835072372,0.0815047021943574,3828
"Scpep1","slingPseudotime_4",0.0748140514923771,3.59029940768866e-06,4.89675137001457e-06,0.0748140514923771,0.0412748171368861,3828
"Trgc2","slingPseudotime_4",0.0747443676989028,3.66615971801825e-06,4.99568273452532e-06,0.0747443676989028,0.0407523510971787,3828
"Ddhd1","slingPseudotime_4",0.0743590007960873,4.11421543574075e-06,5.60114655789706e-06,0.0743590007960873,0.085423197492163,3828
"Appl2","slingPseudotime_4",-0.0743529118278899,4.12169932541709e-06,5.60625709149493e-06,0.0743529118278899,0.046760710553814,3828
"Atp6ap2","slingPseudotime_4",0.0741141367913376,4.42567765750243e-06,6.01427985463486e-06,0.0741141367913376,0.187565308254963,3828
"Hdac5","slingPseudotime_4",-0.074038430211927,4.52646057320845e-06,6.14568224167326e-06,0.074038430211927,0.0478056426332288,3828
"Arl2","slingPseudotime_4",0.0737438310377639,4.93995723393921e-06,6.70104307094822e-06,0.0737438310377639,0.0331765935214211,3828
"Srgap3","slingPseudotime_4",0.0736531803153113,5.07430755452029e-06,6.87708228534175e-06,0.0736531803153113,0.0310867293625914,3828
"Isg15","slingPseudotime_4",0.0734029470508881,5.4635657670679e-06,7.39796337648924e-06,0.0734029470508881,0.164315569487983,3828
"Nav2","slingPseudotime_4",0.0730876587264932,5.99481533012936e-06,8.10370501081664e-06,0.0730876587264932,0.0365726227795193,3828
"Arid5b","slingPseudotime_4",0.0730872383738,5.99555553694485e-06,8.10370501081664e-06,0.0730872383738,0.167450365726228,3828
"Gadd45g","slingPseudotime_4",0.0729314025289886,6.27607851326002e-06,8.47524349095221e-06,0.0729314025289886,0.0676593521421108,3828
"Nfkbid","slingPseudotime_4",0.0726672730255117,6.7804361653322e-06,9.14811091247244e-06,0.0726672730255117,0.197230929989551,3828
"Il7r","slingPseudotime_4",-0.0726406607762884,6.83334906314714e-06,9.21123196583871e-06,0.0726406607762884,0.258359456635319,3828
"Trbv19","slingPseudotime_4",0.0721801490321439,7.81395854306841e-06,1.05236377152615e-05,0.0721801490321439,0.0956112852664577,3828
"Egr2","slingPseudotime_4",0.0720681272896321,8.07208303951e-06,1.08615405625636e-05,0.0720681272896321,0.0451933124346917,3828
"Btla","slingPseudotime_4",0.071864649965172,8.56192248760817e-06,1.15103483889759e-05,0.071864649965172,0.197492163009404,3828
"Cxcr4","slingPseudotime_4",0.0717704523154096,8.79818652689795e-06,1.18174033511418e-05,0.0717704523154096,0.235370950888192,3828
"Trat1","slingPseudotime_4",0.0714036944772964,9.77877564258197e-06,1.31227676703578e-05,0.0714036944772964,0.0613897596656217,3828
"Zfp40","slingPseudotime_4",0.0713618722819552,9.89700338911579e-06,1.3269577246959e-05,0.0713618722819552,0.0250783699059561,3828
"Parp14","slingPseudotime_4",0.0709655977243036,1.10870621750669e-05,1.48519201863864e-05,0.0709655977243036,0.206896551724138,3828
"Evi2a","slingPseudotime_4",0.0708327490980583,1.15157266487767e-05,1.54124106439104e-05,0.0708327490980583,0.075496342737722,3828
"Sdcbp","slingPseudotime_4",0.0704780258739582,1.27391764733091e-05,1.70346817076366e-05,0.0704780258739582,0.202716823406479,3828
"Ptch1","slingPseudotime_4",0.070472223377679,1.27601844034303e-05,1.70476063629829e-05,0.070472223377679,0.0425809822361546,3828
"Slamf7","slingPseudotime_4",0.0697442096071264,1.56749980954887e-05,2.09231990564117e-05,0.0697442096071264,0.0984848484848485,3828
"Trim25","slingPseudotime_4",0.0697377848296389,1.57033462108747e-05,2.09424395341123e-05,0.0697377848296389,0.0707941483803553,3828
"Fam220a.1","slingPseudotime_4",0.0696667359710089,1.60201107711719e-05,2.13459454690349e-05,0.0696667359710089,0.0561650992685475,3828
"Csf2ra","slingPseudotime_4",0.0693557421650296,1.747970602493e-05,2.32701489419574e-05,0.0693557421650296,0.0201149425287356,3828
"Ticam1","slingPseudotime_4",0.0690115364073031,1.92426371450952e-05,2.55944102912196e-05,0.0690115364073031,0.0261233019853709,3828
"Cpeb2","slingPseudotime_4",-0.0689033086255171,1.98310744459799e-05,2.63537620621643e-05,0.0689033086255171,0.0901253918495298,3828
"Emid1","slingPseudotime_4",0.0683769119564126,2.29457821574854e-05,3.04659987479687e-05,0.0683769119564126,0.0211598746081505,3828
"Sowahc","slingPseudotime_4",0.0683359760094289,2.32065795169552e-05,3.0785074151795e-05,0.0683359760094289,0.0208986415882968,3828
"Ramp3","slingPseudotime_4",0.0682987211373943,2.34463738068676e-05,3.10757494106895e-05,0.0682987211373943,0.215256008359457,3828
"Chka","slingPseudotime_4",0.0678573718583316,2.64725462371133e-05,3.50557154135517e-05,0.0678573718583316,0.0603448275862069,3828
"Prr7","slingPseudotime_4",0.0677010588633896,2.76307238849361e-05,3.65571989428336e-05,0.0677010588633896,0.152560083594566,3828
"Zfand5","slingPseudotime_4",0.0676898903353509,2.7715292981913e-05,3.66368384800486e-05,0.0676898903353509,0.144461859979101,3828
"Sh3glb2","slingPseudotime_4",0.067526704406361,2.89793555005757e-05,3.82741399976848e-05,0.067526704406361,0.148380355276907,3828
"Irs2","slingPseudotime_4",-0.0675074012883948,2.91324529890865e-05,3.84425608802432e-05,0.0675074012883948,0.202194357366771,3828
"Gcnt1","slingPseudotime_4",0.0674475833623519,2.96117784295052e-05,3.90407920873213e-05,0.0674475833623519,0.0313479623824451,3828
"Gde1","slingPseudotime_4",0.0673399407071931,3.04932589735637e-05,4.01677197522053e-05,0.0673399407071931,0.108150470219436,3828
"Hspa1a","slingPseudotime_4",-0.0672947918610447,3.08703521383167e-05,4.06288434885201e-05,0.0672947918610447,0.30773249738767,3828
"Ms4a6c","slingPseudotime_4",0.0670297979090626,3.31745005805835e-05,4.36231621807673e-05,0.0670297979090626,0.0208986415882968,3828
"Dip2a","slingPseudotime_4",0.0665130538866867,3.81454067797784e-05,5.0115862229027e-05,0.0665130538866867,0.0384012539184953,3828
"Cebpb","slingPseudotime_4",-0.0663016202991875,4.03765508776906e-05,5.29981671682015e-05,0.0663016202991875,0.165882967607106,3828
"Vps18","slingPseudotime_4",0.0662985558950863,4.04097801561936e-05,5.29981671682015e-05,0.0662985558950863,0.0752351097178683,3828
"Ifih1","slingPseudotime_4",0.0662527060515239,4.09100672939724e-05,5.36075249719621e-05,0.0662527060515239,0.0979623824451411,3828
"Tspan3","slingPseudotime_4",0.0662006425082301,4.14852768953065e-05,5.43139121721652e-05,0.0662006425082301,0.0258620689655172,3828
"Gbp5","slingPseudotime_4",0.0660196322186872,4.35453897519327e-05,5.69614628347736e-05,0.0660196322186872,0.126959247648903,3828
"St8sia1","slingPseudotime_4",-0.0659986390817334,4.3790498553762e-05,5.72322776750472e-05,0.0659986390817334,0.0890804597701149,3828
"Msmo1","slingPseudotime_4",0.0658510959792459,4.5550431004879e-05,5.94807105128872e-05,0.0658510959792459,0.04858934169279,3828
"Fam241a","slingPseudotime_4",-0.0657563350520866,4.67159039429021e-05,6.09496559255051e-05,0.0657563350520866,0.0992685475444096,3828
"Bag3","slingPseudotime_4",0.0655118416761809,4.98548839984867e-05,6.49886302252606e-05,0.0655118416761809,0.0890804597701149,3828
"Arf3","slingPseudotime_4",0.0654831083321337,5.02366381260564e-05,6.54295208868828e-05,0.0654831083321337,0.198014629049112,3828
"Cmpk2","slingPseudotime_4",0.0652566977405603,5.33431352148494e-05,6.94153525782845e-05,0.0652566977405603,0.0344827586206897,3828
"Hspe1","slingPseudotime_4",0.0649815994401581,5.73626540804763e-05,7.45813746392352e-05,0.0649815994401581,0.0726227795193312,3828
"Ifrd1","slingPseudotime_4",0.0647037968434122,6.1711593863814e-05,8.01664006718345e-05,0.0647037968434122,0.358411703239289,3828
"Trim30a","slingPseudotime_4",0.0645257939667884,6.46602771386081e-05,8.39243493431157e-05,0.0645257939667884,0.196185997910136,3828
"Acsbg1","slingPseudotime_4",0.0644058860456472,6.6721207788366e-05,8.65245688575617e-05,0.0644058860456472,0.0880355276907001,3828
"Pakap.1","slingPseudotime_4",-0.064323530074671,6.81725391112477e-05,8.83304536932805e-05,0.064323530074671,0.0274294670846395,3828
"Lilrb4a","slingPseudotime_4",0.0641048789209291,7.21719972968727e-05,9.34319654928507e-05,0.0641048789209291,0.093521421107628,3828
"Abcb1a","slingPseudotime_4",-0.0635327974395723,8.37117618548697e-05,0.000108277778027426,0.0635327974395723,0.113636363636364,3828
"Lipa","slingPseudotime_4",0.0634363094766614,8.58221853818192e-05,0.000110912076207115,0.0634363094766614,0.0276907001044932,3828
"Cpm","slingPseudotime_4",0.0632249393325596,9.062228401413e-05,0.000117014856420307,0.0632249393325596,0.0749738766980146,3828
"Ifit3","slingPseudotime_4",-0.0631801807016294,9.16707404093897e-05,0.000118267058227736,0.0631801807016294,0.0736677115987461,3828
"Cystm1","slingPseudotime_4",0.0631013794261546,9.35445196304293e-05,0.000120580971702003,0.0631013794261546,0.0352664576802508,3828
"Atp6v1c1","slingPseudotime_4",0.0628620826023129,9.94587192698257e-05,0.000128094648725405,0.0628620826023129,0.0783699059561129,3828
"Sult2b1","slingPseudotime_4",0.0626043236391582,0.00010622310057031,0.000136689486435939,0.0626043236391582,0.0284743991640543,3828
"Rgs10","slingPseudotime_4",0.0625481953261581,0.000107752528980423,0.000138538965831972,0.0625481953261581,0.249738766980146,3828
"Trbv26","slingPseudotime_4",-0.0622104878521567,0.000117402084193661,0.000150816523541087,0.0622104878521567,0.0308254963427377,3828
"Ccr7","slingPseudotime_4",-0.0621270743374328,0.000119907965880803,0.00015390407576332,0.0621270743374328,0.108934169278997,3828
"Ifnar2","slingPseudotime_4",0.0620698037856154,0.000121657564975688,0.000156016484776842,0.0620698037856154,0.130877742946708,3828
"Mvk","slingPseudotime_4",0.061744354990664,0.000132065581763188,0.000169219581747717,0.061744354990664,0.0640020898641588,3828
"Ccrl2","slingPseudotime_4",0.0610988242748196,0.000155239494824676,0.000198743578127332,0.0610988242748196,0.0344827586206897,3828
"Trub1","slingPseudotime_4",0.0610665250730338,0.000156494053426161,0.000200179201957039,0.0610665250730338,0.075496342737722,3828
"Idh2","slingPseudotime_4",0.0609647409839123,0.000160510206173238,0.000205141870644878,0.0609647409839123,0.0765412748171369,3828
"Srgap2","slingPseudotime_4",0.0604190581387586,0.000183746746511897,0.000234640067975684,0.0604190581387586,0.0451933124346917,3828
"Plekhm3","slingPseudotime_4",0.0603609712188729,0.000186398328747226,0.000237824013673244,0.0603609712188729,0.040491118077325,3828
"Whrn","slingPseudotime_4",-0.0600609710773293,0.000200674814878699,0.000255822092249944,0.0600609710773293,0.0256008359456635,3828
"Trbv14","slingPseudotime_4",0.0599698542055055,0.000205210253485121,0.000261382212701811,0.0599698542055055,0.0412748171368861,3828
"Lmo4","slingPseudotime_4",0.0599304030191017,0.000207203685198332,0.000263697831374338,0.0599304030191017,0.0271682340647858,3828
"Pdk1","slingPseudotime_4",-0.0599147499906288,0.00020799964456449,0.000264486857682257,0.0599147499906288,0.150208986415883,3828
"Ephx1","slingPseudotime_4",0.0593445389542205,0.000239030780139258,0.000303688303084789,0.0593445389542205,0.0381400208986416,3828
"Erf","slingPseudotime_4",0.0592233033968383,0.000246165520016386,0.000312488831574855,0.0592233033968383,0.120950888192267,3828
"Mex3b","slingPseudotime_4",0.0591913128615017,0.000248081197628732,0.000314654886106316,0.0591913128615017,0.111546499477534,3828
"Prf1","slingPseudotime_4",0.0590711312440386,0.000255403596477605,0.000323669144608635,0.0590711312440386,0.0650470219435737,3828
"Xdh","slingPseudotime_4",0.0590436256290912,0.000257107705344361,0.000325554238527864,0.0590436256290912,0.0595611285266458,3828
"Hectd2","slingPseudotime_4",0.0589896515754276,0.00026048268516879,0.000329550063812029,0.0589896515754276,0.0276907001044932,3828
"Lipe","slingPseudotime_4",0.0589207904069218,0.000264848844638178,0.000334792105543467,0.0589207904069218,0.0381400208986416,3828
"Sipa1l2","slingPseudotime_4",-0.0588281134088282,0.000270833382213105,0.000342069389467476,0.0588281134088282,0.0415360501567398,3828
"Bin1","slingPseudotime_4",0.0575207687781246,0.000369946739742368,0.000466859739574122,0.0575207687781246,0.218652037617555,3828
"Camk1","slingPseudotime_4",-0.0573871124986519,0.000381797229840547,0.000481410433263709,0.0573871124986519,0.0219435736677116,3828
"Egr1","slingPseudotime_4",-0.0572142426129956,0.000397650847764098,0.000500980070569522,0.0572142426129956,0.0762800417972832,3828
"Tnip2","slingPseudotime_4",0.0570765980492406,0.000410711419967686,0.000517001058803545,0.0570765980492406,0.0893416927899686,3828
"Parp12","slingPseudotime_4",0.0568637960769944,0.000431693942907169,0.000542958992627175,0.0568637960769944,0.0263845350052247,3828
